index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_value,profit_value,status,week,month,year,season,road,house_number,city,county,state,season_median,sell_price,increase_percent)
929,9221400600,2014-05-23,462000.0,3,1,1300,2580,1,0,0,5,7,820,480,1919,0,98115,47.674,-122.319,1180,2820,564750.0,138600.0,Buy,21,5,2014,spring,Northeast 151st Street,949,NA,King County,Washington,588000.0,600600.0,30.0
930,5210200184,2014-06-06,452000.0,2,1,1740,5400,1,0,0,4,7,990,750,1946,0,98115,47.6971,-122.282,1980,5400,564750.0,135600.0,Buy,23,6,2014,spring,Beach Drive Northeast,NA,NA,King County,Washington,588000.0,587600.0,30.0
932,5102400025,2014-06-25,450000.0,2,1,1380,4390,1,0,0,4,8,880,500,1931,0,98115,47.6947,-122.323,1390,5234,564750.0,135000.0,Buy,26,6,2014,spring,5th Avenue Northeast,14970,NA,King County,Washington,588000.0,585000.0,30.0
938,7177300090,2014-05-20,395000.0,3,1,1080,2940,1,0,0,4,7,1080,0,1920,0,98115,47.6832,-122.304,1400,4930,564750.0,118500.0,Buy,21,5,2014,spring,Northeast 150th Street,NA,NA,King County,Washington,588000.0,513500.0,30.0
956,114101516,2014-05-28,310000.0,3,1,1430,19901,1,0,0,4,7,1430,0,1927,0,98028,47.7558,-122.229,1780,12697,442500.0,93000.0,Buy,22,5,2014,spring,84th Avenue Northeast,15115,NA,King County,Washington,438500.0,403000.0,30.0
958,5634500392,2015-04-10,330000.0,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,442500.0,99000.0,Buy,15,4,2015,spring,84th Avenue Northeast,15101,NA,King County,Washington,438500.0,429000.0,30.0
959,3649100320,2015-04-30,330000.0,2,1,1220,10000,1,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,442500.0,99000.0,Buy,18,4,2015,spring,75th Avenue Northeast,15021,NA,King County,Washington,438500.0,429000.0,30.0
963,4140900140,2014-05-27,438000.0,3,1,1650,12940,1,0,0,4,7,1650,0,1961,0,98028,47.7629,-122.268,2830,12600,442500.0,131400.0,Buy,22,5,2014,spring,Northeast Arrowhead Drive,5801,NA,King County,Washington,438500.0,569400.0,30.0
973,3649100315,2014-06-25,418800.0,4,2,2100,9984,1,0,0,4,7,1290,810,1973,0,98028,47.7365,-122.242,1930,10511,442500.0,125640.0,Buy,26,6,2014,spring,74th Place Northeast,14848,NA,King County,Washington,438500.0,544440.0,30.0
974,6179900090,2015-05-07,415000.0,3,1,1770,10513,1,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266,2070,9968,442500.0,124500.0,Buy,19,5,2015,spring,Northeast Arrowhead Drive,5811,NA,King County,Washington,438500.0,539500.0,30.0
985,3582750170,2015-04-29,410000.0,2,2,1660,2128,2,0,0,4,8,1660,0,1974,0,98028,47.7528,-122.252,1640,2128,442500.0,123000.0,Buy,18,4,2015,spring,Northeast Arrowhead Drive,6725,NA,King County,Washington,438500.0,533000.0,30.0
989,3649100306,2014-05-06,379900.0,4,1,1500,11600,1,0,0,4,7,1000,500,1955,0,98028,47.7373,-122.241,1740,11600,442500.0,113970.0,Buy,19,5,2014,spring,75th Avenue Northeast,15021,NA,King County,Washington,438500.0,493870.0,30.0
990,3579700100,2014-05-27,389000.0,5,2,2330,10750,1,0,0,4,7,1190,1140,1962,0,98028,47.7325,-122.245,1830,10180,442500.0,116700.0,Buy,22,5,2014,spring,Northeast 150th Street,7230,NA,King County,Washington,438500.0,505700.0,30.0
993,3815500035,2014-05-20,385000.0,3,1,1490,9630,1,0,0,4,8,1490,0,1959,0,98028,47.7623,-122.256,1960,10469,442500.0,115500.0,Buy,21,5,2014,spring,65th Avenue Northeast,15143,NA,King County,Washington,438500.0,500500.0,30.0
996,2570500230,2014-05-29,400000.0,5,2,1930,9747,1,0,0,4,7,1020,910,1962,0,98028,47.7743,-122.235,2040,9370,442500.0,120000.0,Buy,22,5,2014,spring,80th Avenue Northeast,15113,NA,King County,Washington,438500.0,520000.0,30.0
997,3649100276,2014-06-09,368000.0,3,1,1710,10800,1,0,0,4,7,1710,0,1958,0,98028,47.7391,-122.241,1890,10800,442500.0,110400.0,Buy,24,6,2014,spring,75th Avenue Northeast,15021,NA,King County,Washington,438500.0,478400.0,30.0
1022,114101426,2014-06-17,375000.0,3,1,1160,22470,1,0,0,4,7,1160,0,1976,0,98028,47.7595,-122.23,1940,15999,442500.0,112500.0,Buy,25,6,2014,spring,84th Avenue Northeast,15101,NA,King County,Washington,438500.0,487500.0,30.0
1025,8045600130,2014-05-28,425000.0,4,2,1680,9545,1,0,0,4,7,1080,600,1979,0,98028,47.739,-122.243,1890,9545,442500.0,127500.0,Buy,22,5,2014,spring,73rd Court Northeast,15015,NA,King County,Washington,438500.0,552500.0,30.0
1030,4189800050,2014-05-20,335000.0,3,1,1060,10050,1,0,0,4,7,1060,0,1967,0,98028,47.7355,-122.231,1570,9938,442500.0,100500.0,Buy,21,5,2014,spring,84th Avenue Northeast,15115,NA,King County,Washington,438500.0,435500.0,30.0
1032,766900250,2015-04-02,406000.0,3,1,1270,6017,1,0,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381,442500.0,121800.0,Buy,14,4,2015,spring,Northeast 152nd Street,NA,NA,King County,Washington,438500.0,527800.0,30.0
1038,5631501161,2015-04-17,425000.0,4,1,1910,16785,1,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900,442500.0,127500.0,Buy,16,4,2015,spring,80th Avenue Northeast,15113,NA,King County,Washington,438500.0,552500.0,30.0
1039,3824100211,2014-06-26,370000.0,3,1,2380,14500,1,0,0,4,7,1850,530,1961,0,98028,47.7714,-122.256,1830,13600,442500.0,111000.0,Buy,26,6,2014,spring,65th Avenue Northeast,15143,NA,King County,Washington,438500.0,481000.0,30.0
1042,8718500610,2014-05-26,379950.0,3,1,1690,9144,1,0,0,4,7,1140,550,1956,0,98028,47.739,-122.253,1840,10600,442500.0,113985.0,Buy,22,5,2014,spring,Northeast Arrowhead Drive,6725,NA,King County,Washington,438500.0,493935.0,30.0
1056,6054650070,2014-10-07,400000.0,3,1,1370,9680,1,0,0,4,7,1370,0,1977,0,98074,47.6127,-122.045,1370,10208,645000.0,120000.0,Buy,41,10,2014,summer,Northeast 154th Street,NA,NA,King County,Washington,635000.0,520000.0,30.0
1079,1825069031,2014-08-14,550000.0,4,1,2410,8447,2,0,3,4,8,2060,350,1936,1980,98074,47.6499,-122.088,2520,14789,645000.0,165000.0,Buy,33,8,2014,summer,Brook Trails Trail #15,NA,NA,King County,Washington,635000.0,715000.0,30.0
1105,3575303970,2014-07-16,340000.0,3,1,1010,7500,1,0,0,4,7,1010,0,1975,0,98074,47.6169,-122.062,1230,7500,645000.0,102000.0,Buy,29,7,2014,summer,Northeast 151st Court,20621,NA,King County,Washington,635000.0,442000.0,30.0
1108,3575304895,2014-09-23,406550.0,5,2,2400,15781,1,0,0,4,7,1200,1200,1974,0,98074,47.622,-122.059,2390,7500,645000.0,121965.0,Buy,39,9,2014,summer,NA,NA,NA,King County,Washington,635000.0,528515.0,30.0
1110,8562901250,2014-08-27,516000.0,4,2,2210,10800,1,0,0,4,8,1170,1040,1997,0,98074,47.6086,-122.059,2210,10800,645000.0,154800.0,Buy,35,8,2014,summer,NA,NA,NA,King County,Washington,635000.0,670800.0,30.0
1114,3325069060,2014-09-12,510000.0,3,1,1920,43560,1,0,0,4,7,1340,580,1962,0,98074,47.6052,-122.044,2540,58806,645000.0,153000.0,Buy,37,9,2014,summer,221st Avenue Northeast,NA,NA,King County,Washington,635000.0,663000.0,30.0
1118,8644400040,2014-07-29,605000.0,4,2,2510,31584,2,0,0,4,9,2510,0,1979,0,98074,47.6153,-122.054,2510,39221,645000.0,181500.0,Buy,31,7,2014,summer,Northeast 151st Street,21298,NA,King County,Washington,635000.0,786500.0,30.0
1136,3575200030,2014-07-29,549000.0,4,2,2420,59800,1,0,0,4,8,1350,1070,1985,0,98074,47.6206,-122.056,2160,17598,645000.0,164700.0,Buy,31,7,2014,summer,210th Avenue Northeast,15176,NA,King County,Washington,635000.0,713700.0,30.0
1144,1939120540,2014-07-22,640000.0,3,2,2390,8315,2,0,0,4,9,2390,0,1990,0,98074,47.6271,-122.028,2370,7816,645000.0,64000.0,Buy,30,7,2014,summer,Northeast 152nd Place,23356,NA,King County,Washington,635000.0,704000.0,10.0
1154,8562901830,2014-08-05,454800.0,4,2,2490,10720,1,0,1,4,7,1400,1090,1979,0,98074,47.6137,-122.06,3080,10720,645000.0,136440.0,Buy,32,8,2014,summer,Northeast 151st Court,20699,NA,King County,Washington,635000.0,591240.0,30.0
1170,3575304017,2014-08-22,315000.0,3,1,1010,7500,1,0,0,4,7,1010,0,1975,0,98074,47.6172,-122.061,1250,10000,645000.0,94500.0,Buy,34,8,2014,summer,Northeast 151st Court,20689,NA,King County,Washington,635000.0,409500.0,30.0
1178,3575302759,2014-08-06,365000.0,2,1,1270,7500,1,0,0,4,7,1270,0,1982,0,98074,47.6186,-122.063,1280,7500,645000.0,109500.0,Buy,32,8,2014,summer,206th Avenue Northeast,15099,NA,King County,Washington,635000.0,474500.0,30.0
1190,6600220300,2014-09-14,600000.0,4,2,2230,12753,1,0,0,4,7,1180,1050,1981,0,98074,47.6297,-122.033,1860,12753,645000.0,180000.0,Buy,37,9,2014,summer,Northeast 152nd Place,23199,NA,King County,Washington,635000.0,780000.0,30.0
1192,3575303700,2014-07-25,324950.0,3,1,1240,7500,1,0,0,4,7,1240,0,1976,0,98074,47.6199,-122.062,1240,9750,645000.0,97485.0,Buy,30,7,2014,summer,Northeast 151st Court,20621,NA,King County,Washington,635000.0,422435.0,30.0
1195,8562901010,2014-09-26,505000.0,2,3,2770,10800,1,0,0,5,8,1910,860,1984,0,98074,47.6082,-122.057,2140,10800,645000.0,151500.0,Buy,39,9,2014,summer,210th Avenue Northeast,15166,NA,King County,Washington,635000.0,656500.0,30.0
1220,7550801220,2015-02-27,450000.0,2,1,1020,5000,1,0,0,4,6,1020,0,1906,0,98107,47.6725,-122.396,1490,5000,529950.0,135000.0,Buy,9,2,2015,winter,NA,NA,Seattle,King County,Washington,594475.0,585000.0,30.0
1232,452001860,2015-03-21,503000.0,3,2,1260,2500,1,0,0,4,7,750,510,1987,0,98107,47.6748,-122.371,1710,5000,529950.0,150900.0,Buy,12,3,2015,winter,Madrona Lane,NA,NA,King County,Washington,594475.0,653900.0,30.0
1241,2767603165,2015-01-22,500000.0,4,2,1980,4500,2,0,0,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,2541,529950.0,150000.0,Buy,4,1,2015,winter,NA,NA,NA,King County,Washington,594475.0,650000.0,30.0
1269,9842300485,2015-03-11,380000.0,2,1,1040,7372,1,0,0,5,7,840,200,1939,0,98126,47.5285,-122.378,1930,5150,395750.0,114000.0,Buy,11,3,2015,winter,NA,NA,NA,King County,Washington,422500.0,494000.0,30.0
1281,3624039073,2015-03-19,299950.0,2,1,890,5200,1,0,0,4,6,890,0,1941,0,98126,47.5311,-122.373,950,5200,395750.0,89985.0,Buy,12,3,2015,winter,NA,NA,NA,King County,Washington,422500.0,389935.0,30.0
1285,4364200015,2015-01-09,335000.0,2,1,1170,5248,1,0,0,5,6,1170,0,1941,0,98126,47.5318,-122.374,1170,5120,395750.0,100500.0,Buy,2,1,2015,winter,NA,NA,NA,King County,Washington,422500.0,435500.0,30.0
1293,4365200620,2015-03-12,394000.0,3,1,1450,7930,1,0,0,4,6,1150,300,1923,0,98126,47.5212,-122.371,1040,7740,395750.0,118200.0,Buy,11,3,2015,winter,Madrona Lane,NA,NA,King County,Washington,422500.0,512200.0,30.0
1295,7454000555,2015-01-13,272000.0,2,1,670,6300,1,0,0,4,6,670,0,1942,0,98126,47.5145,-122.374,740,6300,395750.0,81600.0,Buy,3,1,2015,winter,NA,NA,NA,King County,Washington,422500.0,353600.0,30.0
1305,1782500095,2015-03-09,369000.0,2,1,1320,6135,1,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693,395750.0,110700.0,Buy,11,3,2015,winter,NA,NA,NA,King County,Washington,422500.0,479700.0,30.0
1317,2130702075,2014-09-26,316000.0,3,1,1010,7838,1,0,0,4,6,1010,0,1977,0,98019,47.7422,-121.981,1380,8128,401250.0,94800.0,Buy,39,9,2014,summer,Northeast Valley Street,26740,NA,King County,Washington,405000.0,410800.0,30.0
1331,7349800780,2014-08-05,175000.0,2,1,1050,9800,1,0,0,4,6,1050,0,1975,0,98019,47.7595,-121.473,1230,12726,401250.0,52500.0,Buy,32,8,2014,summer,NA,NA,NA,King County,Washington,405000.0,227500.0,30.0
1346,2131200885,2014-08-28,360000.0,3,1,1830,10000,2,0,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000,401250.0,108000.0,Buy,35,8,2014,summer,Northeast Ring Street,NA,NA,King County,Washington,405000.0,468000.0,30.0
1351,2129700142,2014-07-31,201000.0,3,1,1010,25277,1,0,0,5,5,1010,0,1961,0,98019,47.7242,-121.951,1570,213879,401250.0,60300.0,Buy,31,7,2014,summer,Northeast 155th Street,NA,NA,King County,Washington,405000.0,261300.0,30.0
1363,2131700900,2014-08-13,283700.0,1,1,1010,10900,1,0,0,4,6,1010,0,1968,0,98019,47.7391,-121.982,1410,8359,401250.0,85110.0,Buy,33,8,2014,summer,Northeast Valley Street,26600,NA,King County,Washington,405000.0,368810.0,30.0
1366,2130400150,2014-09-25,340000.0,3,1,1210,9635,1,0,0,4,7,1210,0,1987,0,98019,47.7382,-121.98,1550,10707,401250.0,102000.0,Buy,39,9,2014,summer,Northeast Dorothy Street,26800,NA,King County,Washington,405000.0,442000.0,30.0
1379,6865200140,2014-05-29,485000.0,4,1,1600,4300,1,0,0,4,7,1600,0,1916,0,98103,47.6648,-122.343,1610,4300,550000.0,145500.0,Buy,22,5,2014,spring,Stone Lane North,15183,NA,King County,Washington,550000.0,630500.0,30.0
1383,3797001895,2015-04-22,481000.0,3,1,1560,3000,1,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,550000.0,144300.0,Buy,17,4,2015,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,625300.0,30.0
1394,993002325,2014-06-23,430000.0,2,1,950,4625,1,0,0,4,7,950,0,1949,0,98103,47.6912,-122.34,1440,4625,550000.0,129000.0,Buy,26,6,2014,spring,North 150th Street,1492,NA,King County,Washington,550000.0,559000.0,30.0
1397,1529300160,2014-06-19,405000.0,2,1,1260,4377,1,0,0,4,7,1260,0,1947,0,98103,47.6988,-122.354,1420,6376,550000.0,121500.0,Buy,25,6,2014,spring,North 150th Street,434,NA,King County,Washington,550000.0,526500.0,30.0
1399,3797000830,2014-05-30,425000.0,3,1,1680,3000,1,0,2,4,6,840,840,1900,0,98103,47.686,-122.346,1540,3700,550000.0,127500.0,Buy,22,5,2014,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,552500.0,30.0
1401,9465200181,2015-04-28,475000.0,4,1,2320,5534,1,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913,550000.0,142500.0,Buy,18,4,2015,spring,North 150th Street,340,NA,King County,Washington,550000.0,617500.0,30.0
1402,5540800100,2015-05-11,245000.0,3,1,910,6630,1,0,0,4,6,910,0,1912,0,98103,47.6947,-122.346,950,5100,550000.0,73500.0,Buy,20,5,2015,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,318500.0,30.0
1418,6430500010,2014-06-20,547000.0,5,2,2200,4080,1,0,0,5,7,1420,780,1916,0,98103,47.6872,-122.35,1300,4080,550000.0,164100.0,Buy,25,6,2014,spring,North 150th Street,724,NA,King County,Washington,550000.0,711100.0,30.0
1420,1972202005,2014-05-21,475000.0,4,2,1790,2250,1,0,2,4,7,840,950,1909,0,98103,47.6526,-122.345,1440,1545,550000.0,142500.0,Buy,21,5,2014,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,617500.0,30.0
1427,1324300091,2014-05-28,370000.0,3,1,800,2296,1,0,0,4,6,800,0,1908,0,98103,47.6546,-122.356,1480,1472,550000.0,111000.0,Buy,22,5,2014,spring,Northwest 145th Street,NA,NA,King County,Washington,550000.0,481000.0,30.0
1428,1972201856,2014-05-07,526000.0,2,2,1550,2400,1,0,0,4,7,1550,0,1900,0,98103,47.654,-122.346,1180,1224,550000.0,157800.0,Buy,19,5,2014,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,683800.0,30.0
1434,2708100130,2015-05-03,550000.0,2,1,1070,3000,1,0,0,4,7,870,200,1926,0,98103,47.6828,-122.353,1890,3300,550000.0,55000.0,Buy,18,5,2015,spring,Dayton Avenue North,NA,NA,King County,Washington,550000.0,605000.0,10.0
1439,1529300115,2014-06-02,455000.0,2,1,1170,6000,1,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,6002,550000.0,136500.0,Buy,23,6,2014,spring,North 150th Street,434,NA,King County,Washington,550000.0,591500.0,30.0
1442,6046400755,2015-05-11,475000.0,5,1,2020,5100,1,0,0,5,7,1320,700,1911,0,98103,47.6915,-122.345,1130,5100,550000.0,142500.0,Buy,20,5,2015,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,617500.0,30.0
1465,3626039250,2015-04-28,283000.0,2,1,940,6350,1,0,0,4,5,940,0,1942,0,98103,47.698,-122.357,1490,6350,550000.0,84900.0,Buy,18,4,2015,spring,Northwest 145th Street,NA,NA,King County,Washington,550000.0,367900.0,30.0
1469,6431000196,2014-06-04,519000.0,2,1,830,2820,1,0,0,4,7,830,0,1920,0,98103,47.689,-122.347,1460,3150,550000.0,155700.0,Buy,23,6,2014,spring,Shoreline Interurban Trail,NA,NA,King County,Washington,550000.0,674700.0,30.0
1477,3362401935,2014-06-19,549000.0,4,1,1290,3060,2,0,0,4,7,1290,0,1906,0,98103,47.6798,-122.348,1510,4080,550000.0,164700.0,Buy,25,6,2014,spring,Linden Avenue North,15005,NA,King County,Washington,550000.0,713700.0,30.0
1481,3797000330,2014-06-23,471001.0,3,1,1800,6000,1,0,0,5,7,900,900,1905,0,98103,47.6867,-122.349,1800,3000,550000.0,141300.30000000005,Buy,26,6,2014,spring,North 150th Street,798,NA,King County,Washington,550000.0,612301.3,30.00000000000001
1483,263000155,2014-05-05,418000.0,3,2,1410,6030,1,0,0,4,7,1410,0,1930,0,98103,47.6994,-122.347,1410,6300,550000.0,125400.0,Buy,19,5,2014,spring,Shoreline Interurban Trail,NA,NA,King County,Washington,550000.0,543400.0,30.0
1486,9266701085,2014-06-03,409950.0,2,1,1370,5125,1,0,0,5,6,1370,0,1944,0,98103,47.6926,-122.346,1200,5100,550000.0,122985.0,Buy,23,6,2014,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,532935.0,30.0
1491,3797000035,2014-05-21,430000.0,3,1,1150,3000,1,0,0,5,6,1150,0,1906,0,98103,47.6867,-122.345,1460,3200,550000.0,129000.0,Buy,21,5,2014,spring,Aurora Avenue North,NA,NA,King County,Washington,550000.0,559000.0,30.0
1492,1931300870,2014-05-28,355000.0,2,1,1270,3200,1,0,0,4,7,960,310,1920,0,98103,47.6565,-122.348,1410,1320,550000.0,106500.0,Buy,22,5,2014,spring,Linden Avenue North,15005,NA,King County,Washington,550000.0,461500.0,30.0
1513,6431500122,2015-04-28,520000.0,3,1,1580,8841,1,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512,550000.0,156000.0,Buy,18,4,2015,spring,Westminster Way North,15002,NA,King County,Washington,550000.0,676000.0,30.0
1527,9550200650,2014-05-06,499000.0,2,1,1170,2400,1,0,0,4,7,740,430,1903,0,98103,47.6653,-122.333,1570,3919,550000.0,149700.0,Buy,19,5,2014,spring,North 150th Street,2138,NA,King County,Washington,550000.0,648700.0,30.0
1570,9266700190,2015-05-11,245000.0,1,1,390,2000,1,0,0,4,6,390,0,1920,0,98103,47.6938,-122.347,1340,5100,550000.0,73500.0,Buy,20,5,2015,spring,Shoreline Interurban Trail,NA,NA,King County,Washington,550000.0,318500.0,30.0
1581,16000397,2014-12-05,189000.0,2,1,1200,9850,1,0,0,4,7,1200,0,1921,0,98002,47.3089,-122.21,1060,5095,235000.0,56700.0,Buy,49,12,2014,fall,Northeast 151st Street,9818,Bothell,King County,Washington,234500.0,245700.0,30.0
1582,1202000200,2014-11-03,233000.0,3,2,1710,4697,1,0,0,5,6,1710,0,1941,0,98002,47.3048,-122.218,1030,4705,235000.0,69900.0,Buy,45,11,2014,fall,Northeast 151st Street,9138,Bothell,King County,Washington,234500.0,302900.0,30.0
1584,9500900135,2014-10-21,200000.0,3,1,1210,10588,1,0,0,4,7,1210,0,1958,0,98002,47.2876,-122.212,1408,10588,235000.0,60000.0,Buy,43,10,2014,fall,97th Court Northeast,15116,Bothell,King County,Washington,234500.0,260000.0,30.0
1585,3224800075,2014-11-24,234000.0,3,1,1420,8738,1,0,0,4,7,1420,0,1966,0,98002,47.3113,-122.207,1660,8738,235000.0,70200.0,Buy,48,11,2014,fall,101st Place Northeast,15111,Bothell,King County,Washington,234500.0,304200.0,30.0
1587,3915500045,2014-11-14,180000.0,3,1,1010,8581,1,0,0,4,6,1010,0,1920,0,98002,47.3043,-122.216,1060,10354,235000.0,54000.0,Buy,46,11,2014,fall,93rd Place Northeast,15038,Bothell,King County,Washington,234500.0,234000.0,30.0
1588,3021059155,2014-12-12,161500.0,3,1,1220,6000,1,0,0,5,7,1220,0,1961,0,98002,47.2811,-122.214,1420,13137,235000.0,48450.0,Buy,50,12,2014,fall,97th Court Northeast,15209,Bothell,King County,Washington,234500.0,209950.0,30.0
1592,3224800010,2014-11-12,235000.0,3,1,1660,8738,1,0,0,4,7,1080,580,1959,0,98002,47.3117,-122.208,1500,8466,235000.0,23500.0,Buy,46,11,2014,fall,Northeast 151st Street,9916,Bothell,King County,Washington,234500.0,258500.0,10.0
1593,7116000425,2014-11-25,150000.0,2,1,720,4120,1,0,0,5,5,720,0,1915,0,98002,47.303,-122.217,940,6180,235000.0,45000.0,Buy,48,11,2014,fall,92nd Place Northeast,15032,Bothell,King County,Washington,234500.0,195000.0,30.0
1598,1202000140,2014-12-10,160000.0,3,1,1060,8000,1,0,0,4,6,1060,0,1927,0,98002,47.305,-122.218,1060,4697,235000.0,48000.0,Buy,50,12,2014,fall,Northeast 151st Street,9138,Bothell,King County,Washington,234500.0,208000.0,30.0
1599,1921059045,2014-11-07,195000.0,2,1,1280,7861,1,0,0,4,6,1280,0,1913,0,98002,47.3007,-122.228,1020,6480,235000.0,58500.0,Buy,45,11,2014,fall,Northeast 151st Place,8421,NA,King County,Washington,234500.0,253500.0,30.0
1600,7338000800,2014-11-20,185000.0,3,1,1280,4031,2,0,0,4,6,1280,0,1985,0,98002,47.3342,-122.215,1150,4500,235000.0,55500.0,Buy,47,11,2014,fall,93rd Place Northeast,15032,Bothell,King County,Washington,234500.0,240500.0,30.0
1603,6131600240,2014-11-19,190000.0,3,1,1200,8316,1,0,0,4,6,1200,0,1953,0,98002,47.3231,-122.215,1250,8316,235000.0,57000.0,Buy,47,11,2014,fall,93rd Place Northeast,15032,Bothell,King County,Washington,234500.0,247000.0,30.0
1607,8581400450,2014-10-28,159995.0,2,1,1000,5026,1,0,0,5,5,760,240,1915,0,98002,47.297,-122.225,990,5026,235000.0,47998.5,Buy,44,10,2014,fall,Northeast 152nd Street,NA,NA,King County,Washington,234500.0,207993.5,30.0
1610,6131600285,2014-10-24,195500.0,4,1,1230,8636,1,0,0,4,6,1230,0,1954,0,98002,47.3231,-122.219,1168,8316,235000.0,58650.0,Buy,43,10,2014,fall,91st Place Northeast,15118,Bothell,King County,Washington,234500.0,254150.0,30.0
1611,6131600255,2014-12-22,202500.0,3,2,1540,8316,1,0,0,5,6,1540,0,1954,0,98002,47.323,-122.216,1250,8316,235000.0,60750.0,Buy,52,12,2014,fall,93rd Place Northeast,15038,Bothell,King County,Washington,234500.0,263250.0,30.0
1612,7468900235,2014-10-22,163500.0,3,1,940,7200,1,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,7800,235000.0,49050.0,Buy,43,10,2014,fall,Northeast 152nd Street,8824,NA,King County,Washington,234500.0,212550.0,30.0
1615,7335400065,2014-12-18,229950.0,4,1,1570,6717,1,0,0,5,6,1570,0,1911,0,98002,47.307,-122.217,1140,6716,235000.0,68985.0,Buy,51,12,2014,fall,92nd Place Northeast,15032,Bothell,King County,Washington,234500.0,298935.0,30.0
1622,1755700060,2014-06-11,371500.0,3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,373000.0,111450.0,Buy,24,6,2014,spring,North 149th Street,2320,NA,King County,Washington,395000.0,482950.0,30.0
1627,6411600069,2014-05-21,325000.0,3,1,990,6750,1,0,0,4,6,990,0,1947,0,98133,47.7125,-122.331,1440,6860,373000.0,97500.0,Buy,21,5,2014,spring,North 149th Street,2320,NA,King County,Washington,395000.0,422500.0,30.0
